X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209
1,-8,-14,-16,-20,-17,-16,-17,-17,-16,-16,-20,-14,-16,-19,-19,-20,-20,-14,-12,-19,-16,-14,-14,-14,-16,-16,-19,-19,-16,-17,-17,-16,-16,-11,-16,-14,-17,-14,-11,-12,-9,-9,-6,-3,1,3,0,9,11,14,30,40,44,49,57,52,54,70,83,102,123,132,157,166,158,176,205,233,281,315,358,408,461,514,568,620,671,748,810,869,932,983,1044,1097,1132,1166,1203,1228,1259,1288,1308,1313,1315,1316,1315,1305,1286,1259,1236,1208,1177,1135,1097,1043,980,906,810,728,684,631,584,536,463,389,333,283,224,184,136,86,51,11,-4,-6,-9,-28,-33,-32,-35,-27,-4,-14,-16,-14,-17,-16,-6,-43,-88,-59,-41,-32,1,-9,-36,-43,-20,-17,-32,-33,-40,-56,-43,-14,-11,-36,-60,-67,-38,-36,-24,-38,-64,-57,-51,-49,-43,-44,-40,-40,-35,-41,-30,-14,-30,-35,-27,-19,-16,-19,-20,-24,-17,-12,-17,-19,-17,-19,-14,-17,-19,-16,-9,-11,-8,-9,-12,-16,-19,-20,-20,-20,-25,-30,-28,-28,-28,-25
0,-6,-12,-12,-12,-12,-16,-11,-12,-14,-14,-16,-17,-16,-16,-16,-16,-16,-17,-19,-17,-20,-16,-16,-16,-16,-17,-17,-16,-14,-17,-14,-14,-17,-16,-16,-12,-14,-12,-14,-12,-11,-9,-4,-3,0,-1,-3,-4,4,14,30,41,41,44,52,48,56,75,84,104,123,131,148,156,152,179,204,240,288,313,360,409,456,517,565,611,664,727,797,853,920,978,1040,1096,1133,1169,1202,1233,1261,1289,1303,1313,1325,1324,1321,1316,1297,1271,1245,1213,1181,1156,1111,1055,994,924,824,746,691,637,587,517,445,387,336,291,232,182,128,84,52,9,-9,-12,-4,-25,-30,-32,-40,-30,-8,-9,-12,-6,-14,-22,-8,-59,-88,-52,-41,-25,9,-17,-35,-33,-8,-25,-33,-33,-51,-60,-46,-12,-3,-32,-54,-56,-46,-44,-32,-33,-51,-40,-41,-48,-46,-33,-38,-40,-41,-40,-28,-24,-28,-24,-27,-25,-12,-12,-11,-12,-14,-19,-24,-11,-14,-17,-12,-16,-14,-20,-19,-9,-4,-9,-12,-20,-25,-20,-16,-14,-14,-27,-32,-30,-28,-32
0,-9,-14,-16,-14,-16,-16,-16,-17,-16,-17,-17,-14,-14,-16,-14,-17,-16,-17,-19,-14,-16,-17,-19,-20,-17,-19,-16,-17,-19,-19,-17,-17,-19,-17,-16,-16,-14,-12,-16,-11,-11,-6,-6,0,-3,-1,-3,1,8,14,30,38,41,51,54,54,59,73,84,102,121,137,158,165,158,179,201,243,289,322,363,410,461,519,578,624,679,741,804,861,918,977,1047,1102,1143,1175,1206,1240,1265,1292,1313,1316,1324,1321,1320,1315,1300,1280,1246,1216,1184,1156,1119,1071,1009,932,834,756,708,642,584,506,434,381,344,293,232,181,128,88,57,12,-8,-12,-1,-22,-30,-33,-41,-32,-4,-4,-11,-8,-8,-17,-9,-33,-88,-64,-48,-30,-1,-8,-35,-40,-19,-19,-28,-30,-36,-59,-51,-32,1,-3,-40,-51,-46,-46,-43,-32,-46,-44,-33,-44,-51,-48,-38,-40,-40,-44,-28,-30,-20,-28,-36,-22,-16,-9,-8,-14,-17,-12,-19,-16,-9,-16,-20,-16,-12,-16,-12,-12,-14,-9,-11,-19,-28,-24,-22,-19,-17,-17,-27,-28,-25,-24
0,-9,-11,-9,-9,-9,-12,-14,-16,-14,-14,-12,-14,-16,-14,-12,-14,-14,-19,-17,-22,-24,-20,-17,-17,-17,-14,-19,-19,-16,-17,-16,-17,-16,-17,-19,-19,-19,-12,-11,-17,-11,-9,-9,-11,-1,0,0,0,4,14,30,43,40,46,56,49,54,73,86,104,121,136,158,160,155,176,203,243,291,318,368,410,461,527,579,626,680,749,813,874,938,998,1054,1103,1143,1175,1209,1238,1265,1297,1312,1316,1321,1324,1323,1310,1291,1270,1248,1222,1192,1159,1111,1051,983,905,817,751,695,642,587,520,451,392,341,293,240,181,132,78,38,8,-6,-6,-11,-36,-38,-27,-19,-24,0,-16,-19,-4,-1,-11,-33,-86,-70,-38,-25,-6,-9,-30,-35,-32,-16,-20,-35,-38,-57,-40,-25,-3,-14,-43,-54,-52,-43,-32,-25,-35,-52,-48,-43,-51,-38,-36,-41,-38,-36,-36,-30,-12,-30,-35,-24,-4,-8,-22,-20,-20,-12,-3,-11,-19,-17,-20,-19,-16,-12,-14,-14,-12,-19,-24,-22,-19,-19,-14,-14,-19,-27,-32,-28,-28,-25,-24
0,-8,-11,-14,-16,-16,-16,-14,-14,-12,-14,-16,-17,-17,-16,-16,-16,-17,-19,-17,-19,-16,-16,-16,-16,-17,-24,-24,-17,-20,-20,-19,-17,-20,-19,-17,-17,-16,-17,-16,-16,-14,-11,-9,-4,-1,3,4,0,9,14,28,36,38,44,51,51,57,70,81,102,118,134,156,156,153,176,201,241,291,318,365,410,462,525,575,618,672,739,807,871,932,988,1050,1098,1134,1169,1198,1231,1263,1290,1303,1306,1316,1323,1321,1311,1290,1270,1247,1215,1185,1156,1111,1047,981,903,812,744,690,639,587,520,453,392,342,283,222,172,123,78,43,8,1,1,-20,-38,-30,-22,-20,-19,-1,-17,-16,-4,-8,-3,-27,-81,-67,-43,-27,0,4,-25,-33,-28,-22,-22,-30,-35,-51,-44,-28,-8,-9,-33,-46,-46,-46,-36,-20,-28,-46,-48,-49,-59,-48,-36,-49,-44,-33,-36,-30,-14,-25,-27,-25,-17,-8,-14,-24,-27,-16,-11,-8,-14,-22,-19,-14,-19,-24,-20,-14,-16,-17,-22,-25,-24,-17,-12,-17,-20,-20,-24,-30,-25,-25,-27
1,-9,-14,-19,-14,-16,-16,-17,-16,-19,-16,-17,-19,-16,-16,-16,-17,-19,-22,-20,-19,-14,-16,-20,-16,-19,-16,-17,-17,-17,-19,-16,-19,-17,-16,-14,-14,-20,-12,-17,-12,-16,-8,-4,-3,0,3,1,3,11,14,32,44,44,49,57,52,59,72,86,104,124,134,153,156,156,181,205,243,283,317,363,410,467,527,573,621,680,749,810,869,932,993,1057,1103,1140,1171,1204,1236,1263,1292,1308,1315,1328,1326,1323,1313,1297,1278,1252,1217,1190,1154,1113,1057,999,925,828,751,701,645,597,523,451,387,349,301,235,182,123,81,48,8,-12,-14,-12,-27,-32,-36,-40,-30,-1,-6,-14,-9,-17,-20,-16,-60,-92,-60,-44,-30,6,-14,-41,-43,-19,-19,-33,-41,-43,-60,-44,-20,-4,-22,-48,-49,-43,-52,-56,-32,-40,-38,-36,-51,-64,-48,-38,-35,-43,-48,-32,-28,-27,-28,-32,-24,-17,-9,-9,-14,-16,-16,-16,-14,-16,-22,-19,-17,-16,-16,-14,-17,-14,-9,-14,-28,-30,-32,-24,-19,-17,-20,-27,-30,-32,-32
3,-12,-14,-14,-14,-11,-12,-12,-11,-11,-17,-16,-12,-12,-12,-14,-14,-16,-16,-14,-16,-14,-16,-17,-19,-17,-20,-17,-20,-19,-20,-16,-16,-19,-16,-17,-12,-16,-17,-17,-12,-11,-9,-8,-3,-6,-1,1,1,0,14,27,35,40,41,44,48,54,64,78,97,112,124,152,158,156,173,190,222,281,317,363,410,458,514,567,616,672,738,802,860,921,986,1049,1098,1126,1161,1196,1225,1255,1281,1294,1303,1311,1310,1308,1305,1287,1267,1239,1207,1175,1145,1102,1055,994,927,826,728,680,627,587,531,454,378,326,275,224,179,124,83,51,3,-9,-6,-4,-24,-24,-35,-35,-12,-1,-9,-1,-8,-17,-12,-4,-40,-68,-54,-49,-43,8,-1,-33,-43,-27,-24,-35,-27,-27,-43,-49,-17,0,-28,-48,-49,-43,-49,-32,-36,-46,-43,-40,-48,-48,-38,-36,-32,-35,-32,-20,-20,-14,-22,-28,-16,-11,-12,-12,-17,-17,-16,-14,-12,-11,-17,-19,-16,-16,-12,-12,-11,-4,-9,-14,-19,-24,-25,-19,-20,-22,-30,-33,-35,-32,-33
1,-8,-11,-11,-12,-16,-14,-14,-16,-19,-22,-19,-17,-12,-14,-17,-19,-20,-20,-19,-19,-19,-19,-19,-19,-19,-16,-19,-20,-20,-22,-19,-20,-25,-24,-22,-22,-20,-20,-20,-22,-19,-14,-14,-9,-9,-8,-4,-6,1,14,24,33,38,41,44,44,51,60,76,99,110,121,148,163,158,168,195,214,278,320,363,411,454,510,562,621,671,736,805,861,922,983,1050,1108,1148,1182,1215,1247,1266,1289,1316,1327,1327,1331,1326,1318,1306,1282,1252,1226,1193,1158,1119,1074,1005,935,845,772,722,655,589,506,442,392,355,313,248,179,128,92,60,22,3,-4,0,-20,-32,-25,-27,-16,-3,-3,-12,-8,-11,-6,-1,-49,-64,-73,-43,-17,6,-11,-35,-38,-27,-19,-14,-27,-28,-46,-44,-25,3,-11,-36,-48,-51,-38,-30,-19,-41,-56,-54,-48,-57,-46,-36,-41,-30,-38,-33,-20,-30,-27,-30,-19,-11,-6,-22,-27,-22,-16,-14,-11,-19,-17,-16,-16,-17,-12,-14,-12,-14,-14,-19,-19,-20,-27,-27,-27,-25,-25,-25,-28,-32,-30
0,-9,-16,-19,-16,-17,-16,-16,-16,-14,-17,-17,-14,-16,-17,-19,-17,-24,-17,-20,-19,-27,-19,-17,-17,-19,-19,-17,-22,-22,-24,-20,-20,-25,-19,-17,-19,-16,-19,-19,-17,-12,-9,-9,-8,-1,-3,-3,0,1,14,27,33,41,38,44,46,52,68,76,94,115,128,147,150,148,171,198,230,281,312,361,411,459,515,565,616,667,731,800,861,927,977,1037,1097,1134,1166,1198,1230,1257,1279,1302,1316,1319,1323,1319,1308,1295,1273,1244,1217,1183,1154,1108,1052,986,912,818,738,690,631,587,525,453,389,344,297,233,185,123,80,49,11,-14,-14,-3,-19,-27,-28,-36,-28,-4,-8,-6,-4,-17,-19,-4,-46,-80,-60,-44,-33,1,-4,-36,-41,-17,-12,-33,-33,-40,-54,-49,-22,3,-16,-43,-56,-43,-48,-52,-33,-51,-44,-38,-44,-51,-49,-40,-36,-40,-38,-25,-28,-25,-24,-33,-30,-22,-16,-12,-11,-14,-19,-19,-14,-16,-20,-19,-16,-16,-17,-17,-19,-16,-12,-14,-16,-20,-27,-28,-24,-24,-24,-27,-28,-27,-32
0,-9,-16,-12,-16,-16,-17,-14,-19,-19,-17,-19,-16,-19,-20,-20,-20,-19,-19,-20,-17,-17,-19,-20,-19,-16,-17,-22,-22,-22,-19,-22,-22,-22,-19,-24,-22,-19,-20,-17,-16,-17,-14,-11,-11,-6,-3,0,0,3,14,25,32,36,41,43,46,51,62,80,102,115,126,145,176,171,171,192,217,275,331,365,411,462,509,570,640,696,754,819,874,933,988,1048,1108,1161,1197,1231,1268,1295,1316,1340,1346,1349,1349,1345,1333,1324,1301,1274,1241,1207,1170,1132,1077,1015,952,867,781,725,664,618,546,477,411,368,325,261,195,131,96,64,24,4,-4,3,-24,-33,-33,-28,-33,-8,1,-11,-11,-8,-8,-6,-40,-67,-59,-49,-36,-9,-3,-25,-35,-33,-32,-16,-25,-25,-43,-38,-33,-1,-9,-38,-57,-60,-40,-30,-22,-38,-52,-56,-51,-56,-46,-44,-43,-38,-33,-30,-22,-27,-24,-32,-25,-17,-8,-17,-24,-22,-17,-11,-12,-16,-16,-17,-16,-17,-16,-19,-17,-14,-12,-12,-14,-11,-22,-28,-27,-27,-28,-25,-32,-35,-30
1,-11,-16,-14,-14,-14,-14,-14,-14,-14,-14,-11,-9,-11,-11,-14,-16,-16,-14,-16,-17,-19,-17,-16,-17,-17,-19,-19,-20,-17,-16,-17,-16,-16,-14,-14,-16,-16,-14,-14,-12,-12,-9,-8,-4,-4,-1,-4,1,8,14,27,40,41,51,59,52,54,67,81,100,118,131,166,176,160,173,203,235,296,330,365,411,456,522,575,628,677,743,815,873,937,985,1044,1104,1152,1185,1216,1245,1269,1299,1326,1338,1336,1334,1329,1318,1305,1283,1261,1229,1193,1156,1110,1055,995,937,847,757,698,640,599,541,472,398,346,296,235,190,137,91,56,24,1,-6,-1,-28,-35,-30,-30,-25,-3,-4,-12,-19,-17,-16,-6,-48,-75,-65,-52,-36,0,-6,-32,-44,-33,-19,-25,-30,-25,-48,-46,-30,-6,-22,-41,-57,-57,-51,-36,-28,-48,-56,-52,-52,-52,-44,-41,-43,-36,-36,-28,-20,-22,-33,-30,-19,-14,-12,-19,-33,-25,-12,-9,-14,-14,-20,-20,-16,-17,-16,-12,-6,-9,-19,-20,-27,-22,-17,-17,-22,-28,-30,-32,-33,-30,-27
0,-9,-14,-16,-19,-17,-17,-17,-16,-17,-16,-19,-17,-20,-19,-17,-17,-16,-17,-19,-19,-20,-20,-17,-22,-19,-17,-19,-17,-17,-17,-17,-14,-16,-16,-16,-12,-12,-11,-11,-11,-9,-8,-3,-3,1,0,3,3,8,14,27,40,44,46,52,52,60,72,86,105,121,136,160,163,158,182,203,240,293,325,366,413,464,527,583,629,676,730,807,884,951,1004,1060,1115,1148,1184,1214,1248,1275,1309,1321,1326,1333,1338,1333,1328,1313,1293,1267,1237,1200,1166,1120,1063,1007,929,833,761,703,650,596,520,450,398,358,309,243,185,129,81,57,11,-6,-8,-6,-32,-35,-36,-35,-25,-4,-8,-11,-11,-14,-22,-9,-57,-81,-59,-46,-12,11,-19,-41,-40,-14,-32,-33,-33,-49,-52,-46,-22,-1,-20,-49,-49,-48,-54,-44,-33,-44,-38,-41,-54,-57,-41,-35,-38,-44,-46,-33,-27,-24,-30,-30,-24,-17,-4,-8,-17,-16,-12,-16,-16,-16,-24,-19,-9,-19,-12,-20,-16,-12,-14,-14,-24,-25,-27,-20,-24,-24,-22,-28,-33,-28,-33
0,-9,-11,-16,-12,-12,-14,-17,-14,-16,-16,-16,-14,-14,-14,-17,-14,-17,-16,-14,-17,-19,-19,-17,-20,-17,-17,-20,-19,-19,-22,-19,-22,-17,-14,-19,-14,-16,-17,-14,-12,-9,-8,-6,-9,-4,0,1,3,4,14,22,35,40,41,48,51,54,65,80,100,118,131,153,163,150,168,200,235,288,320,363,413,462,526,576,624,682,751,815,874,940,1000,1063,1113,1141,1180,1217,1247,1276,1303,1319,1325,1332,1332,1334,1325,1306,1281,1260,1231,1204,1170,1122,1063,997,922,829,770,722,667,606,531,454,400,353,299,235,171,121,78,43,12,0,0,-12,-33,-36,-24,-17,-11,1,-11,-8,-4,-11,-1,-36,-78,-65,-44,-30,3,9,-24,-36,-35,-24,-12,-20,-38,-49,-62,-25,-8,3,-33,-56,-51,-43,-43,-32,-38,-44,-40,-43,-52,-51,-35,-36,-33,-33,-35,-32,-16,-25,-35,-19,-14,-3,-16,-17,-14,-19,-14,-12,-16,-17,-19,-16,-16,-11,-16,-14,-14,-14,-14,-17,-20,-24,-25,-28,-25,-28,-30,-28,-22,-22,-25
1,-14,-14,-14,-17,-17,-20,-22,-16,-14,-17,-20,-19,-17,-19,-19,-19,-20,-19,-20,-20,-17,-19,-19,-20,-22,-22,-22,-25,-20,-20,-22,-17,-17,-19,-16,-20,-16,-16,-16,-16,-14,-9,-9,-6,-4,-3,0,1,4,14,22,33,40,46,51,51,54,67,81,105,120,132,155,156,150,174,201,237,291,318,363,413,459,517,573,621,675,743,805,864,924,983,1048,1098,1132,1165,1199,1236,1261,1290,1313,1322,1325,1324,1325,1316,1301,1281,1255,1228,1188,1154,1104,1047,986,911,819,741,691,638,595,539,461,385,336,285,225,177,121,78,46,11,-8,-11,-6,-22,-28,-28,-38,-19,-3,-6,-6,-9,-22,-17,-8,-51,-78,-59,-51,-40,4,-8,-43,-43,-16,-22,-40,-38,-49,-49,-48,-9,-6,-40,-52,-54,-49,-48,-40,-48,-52,-48,-52,-48,-49,-43,-35,-38,-44,-36,-30,-22,-22,-32,-27,-20,-19,-17,-19,-17,-16,-20,-19,-19,-20,-22,-20,-17,-19,-19,-14,-16,-14,-14,-19,-28,-30,-28,-28,-27,-25,-27,-33,-30,-35,-28
1,-11,-16,-19,-19,-14,-17,-16,-16,-12,-14,-14,-16,-20,-17,-17,-19,-20,-19,-19,-20,-20,-17,-20,-19,-17,-20,-20,-20,-19,-20,-22,-19,-20,-19,-20,-17,-19,-16,-16,-16,-25,-14,-14,-11,-6,-1,-4,-1,4,14,22,32,38,41,49,52,51,62,80,100,113,132,158,158,155,172,201,240,293,320,365,414,466,522,575,624,674,738,808,872,941,999,1061,1113,1150,1183,1214,1244,1270,1300,1321,1332,1334,1338,1337,1332,1318,1292,1266,1234,1204,1167,1130,1081,1015,944,850,768,715,651,595,522,454,386,347,299,233,184,128,88,51,16,-6,-9,6,-22,-33,-35,-43,-20,1,-1,-1,-16,-19,-17,-1,-32,-73,-67,-56,-38,-3,-1,-27,-40,-25,-20,-27,-32,-28,-33,-41,-44,-14,-3,-25,-40,-48,-52,-51,-44,-33,-43,-43,-41,-46,-48,-43,-36,-36,-41,-33,-32,-27,-27,-28,-28,-25,-20,-16,-16,-14,-16,-16,-17,-12,-16,-22,-19,-19,-19,-22,-14,-11,-9,-11,-16,-25,-28,-25,-16,-16,-22,-27,-35,-33,-32
0,-12,-16,-17,-17,-19,-17,-17,-16,-17,-17,-17,-17,-16,-17,-19,-19,-19,-17,-22,-16,-17,-20,-20,-19,-20,-22,-19,-20,-19,-22,-19,-17,-14,-12,-16,-14,-16,-16,-12,-12,-12,-11,-3,-4,-1,1,3,0,4,14,27,41,43,43,51,49,56,73,73,100,118,132,152,164,160,171,196,235,286,315,363,414,466,523,573,621,680,755,818,874,936,996,1058,1109,1146,1177,1212,1245,1271,1298,1313,1322,1325,1324,1319,1313,1297,1271,1250,1221,1188,1161,1116,1058,996,928,839,744,690,634,592,538,459,385,337,288,235,188,129,78,41,4,-11,-11,-9,-32,-28,-32,-41,-25,-3,-14,-17,-4,-11,-12,-8,-49,-91,-59,-41,-35,-11,-6,-35,-40,-33,-24,-27,-38,-35,-59,-35,-27,-8,-25,-52,-59,-54,-48,-38,-30,-44,-48,-51,-49,-57,-43,-48,-43,-36,-43,-32,-16,-24,-35,-32,-24,-16,-9,-17,-22,-19,-17,-12,-12,-22,-20,-17,-19,-14,-16,-12,-4,-12,-17,-22,-25,-22,-27,-28,-27,-28,-30,-32,-30,-28,-24
3,-11,-12,-12,-14,-14,-12,-14,-16,-16,-17,-17,-19,-16,-14,-14,-12,-16,-17,-19,-19,-19,-17,-16,-20,-19,-17,-20,-20,-24,-20,-19,-14,-19,-17,-19,-17,-12,-16,-16,-14,-11,-12,-6,-1,-3,-6,-3,0,4,14,32,40,40,43,56,49,57,73,88,105,123,137,149,157,155,174,205,237,289,325,371,416,474,535,584,629,680,741,818,881,950,1001,1060,1113,1148,1182,1216,1246,1273,1304,1320,1326,1329,1332,1329,1324,1304,1286,1265,1232,1195,1163,1115,1051,986,914,821,743,698,644,600,543,467,392,342,289,232,189,129,83,51,11,-6,-9,-6,-27,-28,-30,-38,-16,0,-11,-8,-8,-14,-12,-11,-62,-76,-59,-43,-25,9,-17,-41,-41,-14,-27,-35,-32,-33,-51,-48,-9,-8,-33,-54,-52,-44,-52,-33,-36,-49,-44,-46,-48,-51,-41,-35,-36,-41,-32,-25,-30,-19,-27,-28,-17,-16,-12,-16,-22,-19,-14,-14,-14,-16,-20,-17,-14,-19,-20,-16,-9,-6,-9,-20,-22,-20,-19,-19,-22,-28,-33,-32,-38,-33,-28
1,-8,-16,-14,-16,-16,-16,-14,-14,-16,-11,-16,-14,-16,-19,-16,-16,-19,-20,-19,-19,-20,-16,-14,-16,-17,-20,-22,-17,-19,-17,-17,-16,-17,-17,-17,-16,-12,-14,-11,-14,-12,-11,-6,-4,0,1,-3,-1,6,14,32,44,43,48,56,49,56,76,84,105,126,134,155,164,158,177,208,235,291,321,368,417,466,525,584,632,682,743,802,864,935,991,1052,1108,1145,1180,1212,1241,1266,1300,1316,1325,1332,1334,1332,1324,1308,1284,1253,1221,1186,1156,1116,1063,1002,928,829,749,699,645,600,538,464,395,344,288,230,185,132,84,49,9,-8,-8,-6,-32,-33,-32,-40,-24,0,-12,-12,-16,-17,-14,-9,-59,-80,-62,-48,-32,4,-19,-40,-28,-9,-32,-35,-27,-38,-51,-44,-11,-16,-38,-52,-54,-52,-52,-33,-35,-48,-40,-38,-51,-48,-41,-38,-40,-40,-44,-33,-25,-22,-28,-33,-25,-19,-8,-8,-22,-17,-17,-11,-9,-17,-22,-22,-20,-20,-17,-14,-12,-8,-12,-22,-30,-28,-25,-16,-14,-20,-25,-33,-33,-30,-30
1,-9,-14,-12,-14,-12,-16,-19,-16,-12,-16,-16,-12,-20,-19,-20,-20,-19,-19,-17,-17,-19,-20,-19,-20,-17,-22,-17,-19,-16,-14,-17,-19,-16,-12,-17,-17,-17,-20,-14,-12,-12,-11,-8,-4,1,-1,1,0,4,14,25,40,44,49,57,56,54,68,83,104,123,139,161,164,155,179,203,243,294,325,374,417,477,536,587,630,687,751,818,883,951,1010,1069,1116,1151,1188,1218,1250,1277,1303,1325,1332,1338,1342,1337,1329,1313,1292,1266,1236,1207,1180,1138,1084,1018,949,856,775,719,653,600,525,453,393,355,302,238,184,129,88,54,9,-4,-4,-1,-27,-33,-30,-33,-19,1,-6,-12,-11,-17,-22,-6,-56,-72,-62,-48,-30,4,-8,-32,-40,-36,-40,-36,-22,-17,-38,-54,-28,-4,-14,-44,-62,-56,-52,-35,-32,-48,-46,-41,-43,-51,-49,-41,-40,-38,-44,-28,-22,-22,-27,-32,-27,-19,-6,-14,-19,-17,-12,-14,-14,-16,-22,-20,-16,-16,-16,-12,-6,-9,-14,-19,-20,-24,-19,-14,-14,-17,-27,-30,-30,-38,-30
1,-9,-11,-14,-12,-12,-14,-16,-19,-17,-17,-17,-16,-17,-20,-20,-17,-19,-19,-19,-19,-19,-17,-20,-20,-25,-17,-20,-20,-19,-19,-19,-19,-17,-17,-16,-19,-20,-17,-17,-12,-9,-6,-8,-4,-6,-6,-4,1,3,14,28,41,44,48,52,44,56,68,88,105,124,137,157,160,147,174,206,246,294,326,374,418,464,523,583,634,685,741,799,852,922,988,1054,1102,1135,1172,1201,1236,1259,1284,1308,1315,1320,1316,1324,1318,1302,1278,1249,1217,1185,1153,1115,1057,1001,926,829,753,700,647,594,525,459,397,342,289,232,181,129,84,49,6,-11,-9,-3,-28,-35,-36,-36,-27,-3,-4,-11,-12,-14,-22,-8,-24,-86,-68,-46,-33,-1,-1,-38,-43,-8,-14,-36,-36,-48,-57,-49,-19,-8,-30,-48,-49,-43,-46,-40,-33,-43,-40,-38,-51,-51,-41,-35,-33,-41,-41,-32,-24,-24,-32,-25,-27,-22,-17,-12,-11,-16,-17,-19,-14,-17,-19,-24,-14,-12,-17,-19,-16,-14,-14,-16,-17,-22,-24,-20,-20,-19,-24,-27,-28,-32,-28
1,-9,-11,-12,-11,-14,-14,-12,-17,-14,-12,-12,-14,-16,-14,-17,-16,-20,-20,-17,-16,-17,-16,-19,-20,-16,-19,-22,-20,-19,-19,-20,-20,-20,-17,-16,-16,-17,-16,-17,-14,-12,-14,-8,-8,-8,-8,-4,0,4,14,25,35,38,46,49,48,51,65,80,97,116,129,153,165,158,173,198,233,288,325,373,418,463,517,572,628,681,741,804,866,929,996,1055,1108,1140,1177,1211,1243,1262,1288,1309,1323,1329,1329,1328,1318,1310,1283,1256,1227,1195,1161,1123,1072,1006,940,862,778,722,653,576,504,437,397,350,298,238,171,115,84,46,8,-3,-9,-1,-27,-41,-35,-30,-19,3,-4,-9,-9,-12,-16,-8,-51,-86,-67,-49,-22,8,-12,-40,-40,-24,-20,-28,-27,-25,-44,-48,-25,0,-16,-43,-52,-49,-51,-41,-28,-40,-38,-38,-48,-51,-43,-35,-33,-36,-46,-33,-25,-27,-24,-27,-30,-22,-24,-17,-14,-17,-17,-12,-14,-22,-20,-19,-17,-12,-11,-19,-22,-19,-16,-16,-16,-24,-30,-27,-25,-24,-20,-20,-25,-25,-27
1,-9,-12,-11,-11,-12,-17,-16,-17,-14,-14,-14,-16,-12,-12,-16,-16,-17,-12,-14,-16,-16,-16,-16,-19,-16,-14,-19,-17,-17,-20,-17,-17,-14,-14,-16,-16,-16,-17,-14,-12,-9,-6,-1,-1,3,1,3,4,11,14,30,41,41,51,56,51,56,72,84,102,124,137,161,158,152,174,205,243,293,325,371,418,474,534,589,639,690,760,824,884,944,1007,1071,1124,1156,1186,1222,1249,1271,1302,1319,1327,1338,1338,1335,1327,1306,1286,1260,1228,1194,1166,1124,1066,1005,933,844,767,706,651,595,525,453,405,349,291,235,184,131,84,46,4,-6,-6,-9,-38,-41,-33,-28,-22,-9,-14,-20,-19,-6,-16,-12,-68,-89,-57,-35,-16,0,-28,-38,-33,-19,-16,-30,-52,-51,-64,-43,-19,-3,-35,-46,-41,-48,-52,-33,-28,-40,-38,-44,-59,-52,-30,-36,-40,-36,-44,-35,-20,-16,-25,-38,-24,-22,-6,-14,-20,-17,-9,-8,-4,-12,-24,-17,-16,-17,-25,-20,-17,-22,-19,-20,-27,-27,-19,-17,-17,-16,-17,-20,-24,-25,-27
-3,-14,-16,-14,-17,-17,-16,-17,-14,-16,-16,-17,-17,-19,-14,-19,-16,-17,-19,-17,-17,-17,-17,-16,-19,-20,-17,-20,-22,-17,-20,-20,-19,-17,-17,-16,-17,-17,-16,-16,-12,-12,-11,-11,-8,-6,-3,0,0,4,14,30,38,46,54,57,52,52,64,81,105,121,131,164,173,161,169,206,256,309,333,368,418,474,531,583,629,677,757,828,882,941,997,1060,1126,1162,1195,1231,1260,1286,1311,1335,1342,1342,1344,1340,1331,1313,1286,1262,1233,1201,1172,1127,1073,1009,948,869,792,725,661,608,536,469,406,355,299,248,192,139,100,64,20,1,-4,1,-22,-38,-33,-27,-20,-3,0,-14,-9,-8,-14,-3,-48,-65,-67,-57,-22,14,-9,-32,-40,-40,-33,-24,-24,-24,-40,-46,-35,-11,-9,-28,-52,-49,-48,-41,-28,-41,-49,-46,-41,-49,-46,-44,-46,-38,-28,-32,-30,-28,-25,-35,-24,-20,-8,-12,-20,-20,-24,-14,-11,-17,-16,-12,-16,-16,-19,-17,-14,-8,-9,-14,-22,-28,-25,-19,-17,-16,-20,-27,-27,-32,-32
